UNIQUE_SCHOOL_ID,NCES_School_ID,School_Name,Logic_Class,School_Classification,Sum_total_pop,Avg_median_income,StdDev_median_income,City,County_Name,District_ID,School_ID,District_name,Grade_Range,Locale_Type,Locale_Code,NCES_District_ID,SCHID,X,Y,Zip,Avg_Education_LTHS,Avg_Education_CompHS_OrHigher,Avg_Education_SomeCollege_OrHigher,Avg_Education_Bach_OrHigher,Avg_Education_Masters_OrHigher,Avg_Education_Professional_OrHigher,Avg_Education_Doctorate_OrHigher,Avg_CompInternet_NoComputer,Avg_CompInternet_CompButNoInternet,Avg_CompInternet_CompWithSomeInternet,Weighed_Median_Income,Disparity_White,Disparity_Black,Disparity_Hispanic,Disparity_Asian,URG,Total_Student_Count,Teacher_Number,Teacher_Ratio__Based_on_CS_Teacher,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC,COMBOKEY,SCH_DISCWODIS_REF_AS_M,SCH_DISCWODIS_REF_AS_F,SCH_DISCWODIS_REF_BL_M,SCH_DISCWODIS_REF_BL_F,SCH_DISCWODIS_REF_WH_M,SCH_DISCWODIS_REF_WH_F,SCH_DISCWODIS_REF_HI_M,SCH_DISCWODIS_REF_HI_F,SCH_DISCWODIS_ARR_AS_M,SCH_DISCWODIS_ARR_AS_F,SCH_DISCWODIS_ARR_BL_M,SCH_DISCWODIS_ARR_BL_F,SCH_DISCWODIS_ARR_WH_M,SCH_DISCWODIS_ARR_WH_F,SCH_DISCWODIS_ARR_HI_M,SCH_DISCWODIS_ARR_HI_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_APENR_IND,SCH_APCOURSES,SCH_APSEL,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APCOMPENR_BL_M,SCH_APCOMPENR_BL_F,SCH_APCOMPENR_AS_M,SCH_APCOMPENR_AS_F,SCH_APCOMPENR_WH_M,SCH_APCOMPENR_WH_F,SCH_APCOMPENR_HI_M,SCH_APCOMPENR_HI_F,TOT_APCOMPENR_M,TOT_APCOMPENR_F,SCH_COMPCLASSES_CSCI,SCH_COMPCCERT_CSCI,SCH_COMPENR_CSCI_HI_M,SCH_COMPENR_CSCI_HI_F,SCH_COMPENR_CSCI_WH_M,SCH_COMPENR_CSCI_WH_F,SCH_COMPENR_CSCI_BL_M,SCH_COMPENR_CSCI_BL_F,SCH_COMPENR_CSCI_AS_M,SCH_COMPENR_CSCI_AS_F,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV,Free_Lunch,Reduced_Lunch,demand_Black,demand_White,demand_Asian,demand_Hispanic
6600205,130228003364,Alpharetta High School,"1,1,0",Both without extra teachers,29063,167248.2,68479.03724,Atlanta,Fulton County,660,205,Fulton County,09-12,Suburb,21,1302280,3364,-84.25631714,34.07819748,30339,2.203256147,97.79674385,91.85343461,76.43818101,38.77400328,9.42753726,1.467006856,0.422623404,0.875579238,98.70179712,153753.7344,-0.140290692,-0.154995322,-0.081769578,0.390341491,33.72000122,2174,6,0.0028,121.54,105.51,16.03,6.0,2.0,2.0,1.0,1.0,2.0,130228003364.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,2.0,2.0,0.0,7.0,3.0,2.0,0.0,49.0,0.0,38.0,44.0,111.0,104.0,41.0,41.0,134.0,117.0,336.0,316.0,15.0,11.0,Yes,30.0,No,41.0,53.0,258.0,234.0,37.0,56.0,222.0,232.0,576.0,593.0,15.0,11.0,8.0,3.0,85.0,43.0,68.0,22.0,16.0,1.0,183.0,71.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,2290.0,64.0,29.0,-0.78,-1.02,2.38,-0.47
7244052,130450001611,Screven County High School,"1,0,0",In person without extra teachers,14026,53779.07143,18656.29676,Sylvania,Screven County,724,4052,Screven County,09-12,Town,33,1304500,1611,-81.63156891,32.7387619,30467,14.9130323,85.08696747,47.34662971,16.45831498,6.987961928,2.154014347,0.86100077,12.15107652,5.934238853,81.91468455,49805.99609,-0.090078548,0.02744936,0.018272012,-0.006779661,51.52999878,590,1,0.0017,49.0,49.0,0.0,1.0,0.3,0.0,1.0,0.3,0.3,130450001611.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,31.0,30.0,23.0,18.0,5.0,5.0,1.0,2.0,0.0,0.0,10.0,14.0,16.0,22.0,27.0,38.0,0.0,0.0,Yes,5.0,Yes,0.0,1.0,0.0,1.0,2.0,6.0,9.0,24.0,11.0,32.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,6.0,1.0,0.0,Yes,Yes,Yes,Yes,1011.0,353.0,103.0,0.39,-0.81,-0.08,0.09
6671050,130255001905,Berkmar High School,"1,1,0",Both without extra teachers,35401,73116.6,24740.83922,Lawrenceville,Gwinnett County,667,1050,Gwinnett County,09-12,Suburb,21,1302550,1905,-84.11224365,33.90820694,30045,20.31180922,79.68819046,53.51291504,28.07891622,9.819363308,2.413116993,0.612319033,3.138388655,3.88201192,92.979599,67667.16406,-0.004267835,-0.005914543,-0.122374624,0.139371932,89.80000305,3029,6,0.002,173.62,155.59,18.03,7.0,2.0,0.0,0.0,0.0,0.0,130255001905.0,,,,,,,,,,,,,,,,,270.0,192.0,41.0,45.0,2.0,0.0,9.0,9.0,1.0,3.0,30.0,30.0,144.0,181.0,36.0,35.0,49.0,69.0,7.0,6.0,238.0,296.0,15.0,17.0,Yes,28.0,Yes,209.0,274.0,66.0,55.0,53.0,79.0,8.0,14.0,342.0,432.0,19.0,32.0,13.0,3.0,13.0,2.0,2.0,0.0,23.0,4.0,54.0,9.0,18.0,18.0,176.0,58.0,6.0,3.0,71.0,27.0,43.0,8.0,Yes,Yes,Yes,Yes,1115.0,539.0,140.0,0.05,-0.02,0.35,-0.35
6332056,130129000525,North Cobb High School,"1,1,0",Both without extra teachers,69235,92996.65,30712.34061,Marietta,Cobb County,633,2056,Cobb County,09-12,Suburb,21,1301290,525,-84.64909363,34.03837585,30061,7.701670026,92.29833,68.13802848,39.17346232,13.08969465,3.492798416,1.367895074,1.352182153,3.624560749,95.0232567,88412.38281,0.014337213,-0.015058193,-0.06849315,0.093068287,60.22999954,2555,1,0.0004,147.93,131.43,16.5,6.5,2.0,0.0,1.2,0.33,0.25,130129000525.0,,,,,,,,,,,,,,,,,71.0,40.0,9.0,7.0,0.0,0.0,9.0,8.0,7.0,7.0,19.0,17.0,30.0,41.0,8.0,15.0,53.0,67.0,66.0,78.0,168.0,211.0,2.0,2.0,Yes,27.0,Yes,42.0,73.0,27.0,47.0,79.0,176.0,139.0,196.0,305.0,526.0,2.0,0.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,12.0,12.0,35.0,11.0,76.0,11.0,69.0,25.0,14.0,2.0,Yes,Yes,Yes,Yes,663.0,495.0,164.0,0.0,0.12,0.78,-0.82
7860300,130454001617,Social Circle High School,"1,1,0",Both without extra teachers,13106,78665.5,20660.07862,Social Circle,Walton County,786,300,Social Circle City,09-12,Town,31,1304540,1617,-83.73350525,33.65925217,30025,12.84645218,87.15354776,52.18664384,26.42510182,10.07768458,5.078736559,0.916390166,4.967076894,3.565222837,91.46769905,78765.47656,-0.023544056,-0.008822256,0.001731977,0.018835247,22.47999954,596,1,0.0017,43.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130454001617.0,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,9.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,15.0,11.0,18.0,0.0,0.0,Yes,10.0,Yes,2.0,2.0,1.0,2.0,1.0,5.0,34.0,37.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,2.0,0.0,40.0,38.0,13.0,6.0,1.0,1.0,Yes,Yes,Yes,No,1272.0,578.0,125.0,-0.04,-0.11,0.09,0.01
6443070,130174000712,McNair High School,"1,0,0",In person without extra teachers,19340,72298.0,33817.82112,Stone Mountain,DeKalb County,644,3070,DeKalb County,09-12,Suburb,21,1301740,712,-84.3269043,33.70421219,30083,13.24056798,86.75943232,59.55421281,36.54794618,14.48452426,5.828734253,2.282500856,7.724669114,6.705430828,85.56990004,61236.09375,-0.006510417,0.0546875,-0.029947916,-0.001302083,97.52999878,768,1,0.0013,34.0,18.0,16.0,3.89,1.0,2.0,0.75,0.33,0.33,130174000712.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,1.0,19.0,47.0,0.0,1.0,25.0,51.0,0.0,0.0,Yes,7.0,Yes,4.0,0.0,0.0,2.0,33.0,40.0,1.0,0.0,40.0,44.0,1.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,485.0,568.0,0.0,5.25,-0.62,-0.12,-2.88
6970192,130357002183,Thomson High School,"1,0,1",In person with extra teachers,19119,56180.46154,19470.93084,Thomson,McDuffie County,697,192,McDuffie County,09-12,Rural,41,1303570,2183,-82.47596741,33.47488785,30824,14.47738007,85.52262068,42.98302948,16.81183803,7.493247643,2.380543742,1.37428597,7.562700484,13.38496485,79.05233455,46587.75781,0.199743778,-0.201256186,0.024536494,-0.003042596,63.29000092,986,2,0.002,66.0,57.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,130357002183.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,38.0,24.0,18.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,9.0,9.0,15.0,13.0,27.0,23.0,0.0,0.0,Yes,4.0,Yes,1.0,0.0,0.0,0.0,7.0,9.0,23.0,16.0,32.0,27.0,0.0,0.0,6.0,2.0,0.0,0.0,15.0,4.0,1.0,0.0,23.0,6.0,14.0,14.0,4.0,2.0,34.0,16.0,32.0,27.0,1.0,0.0,Yes,Yes,Yes,Yes,992.0,552.0,162.0,-0.73,0.68,0.02,0.14
6250499,130102002245,Savannah Arts Academy,"1,0,1",In person with extra teachers,11006,75165.76923,34082.49914,Savannah,Chatham County,625,499,Savannah-Chatham County,09-12,City,12,1301020,2245,-81.09259796,32.04669189,31401,7.002266675,92.99773298,77.52343587,57.54316657,23.60821642,8.369833989,2.903033576,3.40266427,4.379627023,92.21770913,71688.30469,-0.082320444,-0.088724256,-0.083350077,0.248568565,26.29999924,905,3,0.0033,60.0,54.8,5.2,3.0,1.0,0.0,1.0,0.0,0.0,130102002245.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,6.0,20.0,11.0,19.0,6.0,24.0,53.0,126.0,82.0,207.0,0.0,0.0,Yes,28.0,Yes,13.0,35.0,21.0,35.0,12.0,41.0,111.0,271.0,171.0,416.0,1.0,0.0,1.0,3.0,5.0,3.0,14.0,18.0,2.0,0.0,25.0,25.0,11.0,1.0,2.0,5.0,41.0,42.0,3.0,9.0,5.0,7.0,Yes,Yes,Yes,Yes,1235.0,257.0,71.0,-0.29,-0.18,0.83,-0.36
7212574,130438001542,Westside High School,"1,0,1",In person with extra teachers,18984,75720.38889,32971.51369,Augusta,Richmond County,721,2574,Richmond County,09-12,City,12,1304380,1542,-82.04965973,33.51821518,30901,3.545163055,96.45483738,77.64272817,47.50486639,21.83022294,9.952400121,3.522739662,3.475836631,6.934207863,89.58995607,82956.71875,-0.154154152,0.190344185,0.013860014,-0.005005005,79.58000183,999,9,0.009,50.14,43.14,7.0,3.0,1.0,0.0,1.0,0.0,0.0,130438001542.0,0.0,0.0,20.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,2.0,0.0,0.0,36.0,27.0,5.0,1.0,18.0,18.0,4.0,9.0,3.0,0.0,68.0,74.0,22.0,13.0,104.0,101.0,3.0,4.0,Yes,18.0,No,1.0,10.0,1.0,1.0,41.0,73.0,28.0,24.0,79.0,113.0,0.0,3.0,12.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,15.0,11.0,10.0,10.0,0.0,1.0,3.0,2.0,18.0,8.0,0.0,0.0,Yes,Yes,Yes,Yes,951.0,303.0,79.0,0.61,-0.52,-0.11,0.05
6110286,130042001943,Northeast High School,"1,0,0",In person without extra teachers,28967,45835.37931,21950.28681,Macon,Bibb County,611,286,Bibb County,09-12,City,12,1300420,1943,-83.61965179,32.86726379,31201,16.97962301,83.02037696,42.56261066,13.22469339,4.663204197,1.355858644,0.509801294,5.73720447,10.88695258,83.37584339,45052.56641,-0.028301887,0.057951484,-0.004043126,0.0,94.61000061,742,1,0.0013,45.23,32.54,12.69,3.0,-11.0,-11.0,1.0,0.33,0.17,130042001943.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,53.0,0.0,1.0,31.0,54.0,0.0,0.0,Yes,5.0,Yes,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,27.0,27.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,10.0,0.0,0.0,Yes,Yes,Yes,Yes,8.0,485.0,130.0,43.0,-21.0,0.0,-3.0
7215566,130438001573,Laney High School,"1,0,1",In person with extra teachers,1358,30938.0,0.0,Augusta,Richmond County,721,5566,Richmond County,09-12,City,12,1304380,1573,-81.98234558,33.46679688,30901,15.2297554,84.7702446,51.13936043,31.06591415,14.26553631,5.649717331,0.0,10.30947542,9.704981565,79.98554611,12484.55371,-0.002631579,-0.000877193,-0.001169591,-0.001461988,95.76000214,684,7,0.0102,38.54,27.76,10.78,2.0,1.0,0.0,0.0,0.0,0.0,130438001573.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,30.0,7.0,2.0,1.0,0.0,0.0,71.0,83.0,2.0,1.0,76.0,86.0,0.0,0.0,Yes,14.0,Yes,4.0,4.0,0.0,0.0,93.0,159.0,6.0,3.0,107.0,168.0,0.0,0.0,19.0,15.0,0.0,0.0,1.0,1.0,3.0,1.0,23.0,17.0,9.0,9.0,5.0,2.0,2.0,1.0,58.0,71.0,0.0,0.0,Yes,Yes,Yes,Yes,841.0,268.0,56.0,-0.02,0.1,-0.01,-0.04
6733050,130273001193,Hart County High School,"1,0,0",In person without extra teachers,23644,64480.94737,23914.39281,Hartwell,Hart County,673,3050,Hart County,09-12,Town,32,1302730,1193,-82.92234802,34.34725952,30643,15.98970179,84.01029888,48.4091818,18.51706366,4.98875852,1.546972632,0.864383823,6.255208753,7.060892525,86.68389812,63252.07813,0.039925721,-0.068152271,-0.04382544,0.050882079,31.20000076,1077,1,0.0009,61.37,53.48,7.89,2.44,1.0,0.0,1.0,0.0,0.0,130273001193.0,,,,,,,,,,,,,,,,,8.0,9.0,5.0,1.0,0.0,0.0,24.0,14.0,42.0,17.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,16.0,21.0,21.0,23.0,42.0,0.0,0.0,Yes,25.0,Yes,5.0,10.0,2.0,5.0,4.0,14.0,67.0,74.0,80.0,108.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.0,3.0,2.0,0.0,19.0,4.0,1.0,1.0,1.0,0.0,Yes,Yes,Yes,No,1100.0,475.0,84.0,-1.37,1.08,0.67,-0.82
7410387,130000101964,Troup County High School,"1,0,0",In person without extra teachers,16871,72201.1,29598.0161,LaGrange,Troup County,741,387,Troup County,09-12,Rural,42,1300001,1964,-85.01506805,33.00248337,30241,9.409639478,90.59036064,53.83198865,16.69249785,5.651471337,1.264175976,0.0,2.630415832,8.476211955,88.89337158,67946.82813,0.165521473,-0.190556094,-0.036579844,0.039402898,42.36000061,1341,3,0.0022,71.1,67.1,4.0,3.0,1.0,0.0,1.0,0.0,0.0,130000101964.0,0.0,0.0,11.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,61.0,34.0,53.0,22.0,18.0,18.0,6.0,4.0,1.0,0.0,33.0,49.0,65.0,75.0,109.0,134.0,0.0,0.0,Yes,15.0,Yes,8.0,6.0,6.0,0.0,5.0,27.0,67.0,120.0,88.0,160.0,1.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,0.0,4.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,Yes,Yes,Yes,No,1324.0,1025.0,0.0,-2.84,3.16,0.38,-0.7
6440176,130174000636,Redan High School,"1,0,0",In person without extra teachers,38017,66906.7619,20865.23762,Stone Mountain,DeKalb County,644,176,DeKalb County,09-12,Suburb,21,1301740,636,-84.17798615,33.75977325,30083,8.188910754,91.81108889,68.19051212,28.41025906,9.653087134,2.654427243,0.751869362,1.307670192,5.184805813,93.50752424,61620.52734,-0.002103049,0.10410095,-0.070452154,-0.013669821,96.63999939,951,3,0.0032,50.0,37.0,13.0,3.0,1.0,3.0,0.75,0.33,0.0,130174000636.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,18.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,16.0,17.0,0.0,0.0,18.0,20.0,1.0,0.0,Yes,8.0,Yes,0.0,7.0,0.0,1.0,17.0,41.0,0.0,0.0,18.0,50.0,0.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1109.0,213.0,44.0,7.07,-0.14,-0.93,-4.79
6331064,130129000533,McEachern High School,"1,1,0",Both without extra teachers,42948,94028.85714,24807.23218,Marietta,Cobb County,633,1064,Cobb County,09-12,Suburb,21,1301290,533,-84.67628479,33.89590073,30061,5.621863478,94.37813704,69.27137511,38.90512364,12.33841506,2.553101716,1.20080093,1.468664357,1.649632188,96.88170324,94630.55469,-0.061022777,0.095604032,-0.015002907,-0.00816502,89.0,2327,1,0.0004,125.64,113.64,12.0,5.0,2.0,0.0,2.17,0.33,0.25,130129000533.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,47.0,36.0,10.0,1.0,0.0,0.0,42.0,20.0,1.0,2.0,20.0,14.0,30.0,41.0,3.0,2.0,96.0,129.0,7.0,8.0,140.0,188.0,3.0,2.0,Yes,20.0,Yes,25.0,44.0,4.0,5.0,75.0,123.0,13.0,18.0,120.0,197.0,0.0,0.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,6.0,6.0,29.0,8.0,9.0,4.0,94.0,17.0,2.0,0.0,Yes,Yes,Yes,Yes,430.0,111.0,41.0,0.5,-0.08,-0.09,-0.15
6600119,130228004099,Cambridge High School,"1,1,0",Both without extra teachers,28678,169453.0667,58517.29643,Atlanta,Fulton County,660,119,Fulton County,09-12,Suburb,21,1302280,4099,-84.2755127,34.11962509,30339,8.467140067,91.53285933,85.00643039,73.03755975,28.54448326,2.91087978,1.580205932,0.86312804,0.289559171,98.84731245,163348.9844,-0.21102041,-0.014285714,-0.038204081,0.286530614,18.51000023,1750,4,0.0023,107.44,100.37,7.07,5.0,2.0,0.0,0.67,1.0,1.0,130228004099.0,,,,,,,,,,,,,,,,,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,18.0,21.0,37.0,48.0,25.0,23.0,243.0,202.0,329.0,302.0,1.0,1.0,Yes,31.0,No,27.0,41.0,90.0,108.0,19.0,29.0,340.0,379.0,487.0,581.0,1.0,2.0,3.0,0.0,20.0,7.0,46.0,8.0,4.0,0.0,74.0,15.0,18.0,0.0,8.0,1.0,98.0,20.0,10.0,4.0,34.0,14.0,Yes,Yes,Yes,Yes,2037.0,373.0,70.0,-0.05,-1.97,2.28,-0.22
6690105,130261003403,Lanier College and Career Academy,"0,0,0",No without extra teachers,19682,68285.0,14443.29441,Gainesville,Hall County,669,105,Hall County,09-12,Rural,41,1302610,3403,-83.85639191,34.23943329,30505,34.8405185,65.15948105,35.60825891,18.61278191,7.36445843,3.118649507,1.706145835,2.446661085,1.033853924,96.51948471,71443.6875,,,,,52.79999924,161,0,0.0,24.26,22.23,2.03,1.0,1.0,0.0,1.0,0.0,0.0,130261003403.0,,,,,,,,,,,,,,,,,14.0,15.0,5.0,1.0,0.0,0.0,3.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,205.0,,,,,,
7070295,130393001023,Eastside High School,"1,0,0",In person without extra teachers,26922,74185.85714,26610.72545,Covington,Newton County,707,295,Newton County,09-12,Suburb,21,1303930,1023,-83.79206085,33.59085464,30014,12.36872814,87.6312706,53.64095904,22.46641868,8.948751239,2.497649999,0.867102249,2.11023321,4.070031242,93.81973674,72367.57031,-0.225007311,0.202831253,0.015812201,0.041527323,51.81999969,1621,2,0.0012,82.97,77.91,5.06,3.1,2.0,0.0,1.0,0.25,0.0,130393001023.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,1.0,0.0,0.0,14.0,9.0,12.0,5.0,34.0,34.0,7.0,6.0,2.0,2.0,22.0,22.0,68.0,75.0,100.0,109.0,0.0,0.0,Yes,22.0,No,7.0,13.0,1.0,5.0,20.0,30.0,91.0,115.0,124.0,168.0,0.0,0.0,2.0,2.0,0.0,1.0,14.0,5.0,1.0,0.0,17.0,9.0,18.0,18.0,8.0,4.0,46.0,33.0,35.0,24.0,1.0,1.0,Yes,Yes,Yes,Yes,1866.0,150.0,26.0,2.01,-1.7,0.21,-0.28
6330707,130129003649,Hillgrove High School,"1,1,0",Both without extra teachers,16734,128122.3636,40940.18709,Marietta,Cobb County,633,707,Cobb County,09-12,Suburb,21,1301290,3649,-84.66870117,33.92797089,30061,5.831633867,94.16836611,80.138635,56.26294422,21.24916776,3.987118999,1.330611557,0.33280765,1.633918305,98.03327433,124560.8516,0.029012708,0.033088814,-0.107246727,0.037809648,49.79000092,2366,2,0.0008,119.97,113.97,6.0,6.0,1.0,0.0,1.17,0.5,0.25,130129003649.0,,,,,,,,,,,,,,,,,14.0,20.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,20.0,14.0,24.0,16.0,4.0,5.0,55.0,67.0,82.0,93.0,171.0,199.0,1.0,1.0,Yes,27.0,Yes,25.0,46.0,14.0,23.0,65.0,146.0,173.0,255.0,291.0,491.0,1.0,1.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,7.0,7.0,9.0,3.0,73.0,8.0,51.0,14.0,10.0,1.0,Yes,Yes,Yes,Yes,601.0,229.0,86.0,0.45,-0.19,0.43,-0.58
6560198,130213002165,Starrs Mill High School,"1,0,0",In person without extra teachers,27105,136172.7692,49574.95146,Fayetteville,Fayette County,656,198,Fayette County,09-12,Suburb,21,1302130,2165,-84.51661682,33.34080124,30214,3.022724711,96.97727497,80.07050441,49.61090954,16.18897383,4.853000412,1.890663773,1.328885766,3.679226215,94.99188761,131889.8281,-0.203991592,0.065546222,0.072899163,0.032037817,20.44000053,1360,1,0.0007,89.34,86.84,2.5,4.0,1.0,1.0,1.0,0.0,0.0,130213002165.0,,,,,,,,,,,,,,,,,8.0,6.0,1.0,1.0,1.0,0.0,3.0,2.0,9.0,4.0,20.0,0.0,12.0,9.0,9.0,16.0,7.0,4.0,121.0,94.0,155.0,129.0,1.0,1.0,Yes,20.0,Yes,19.0,11.0,20.0,21.0,9.0,13.0,178.0,171.0,235.0,227.0,1.0,0.0,1.0,1.0,2.0,1.0,10.0,6.0,1.0,0.0,15.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes,Yes,Yes,No,1337.0,174.0,68.0,2.55,-7.93,1.24,2.83
